id	title
A01D 45	Récolte d’espèces sur pied (A01D0044000000 a priorité; batteuses destinées à des récoltes déterminées, dispositifs de battage pour moissonneuses-batteuses destinées à des récoltes déterminées A01F0011000000; récolte des champignons A01G0018700000)
A01D 46	Cueillette de fruits, légumes, houblon ou de produits similaires; Dispositifs pour secouer les arbres ou les arbustes
A01D 47	Instruments pour couper les tiges ou cueillir les têtes
A01D 51	Appareils pour ramassage en tas des récoltes répandues sur le sol, p.ex. pommes, betteraves, noix, pommes de terre
A01D 57	Mécanismes d'alimentation pour moissonneuses ou faucheuses
A01D 59	Équipement pour lier les produits récoltés ou fauchés (spécialement conçu pour les presses de mise en balles A01F0015140000)
A01D 61	Élévateurs ou transporteurs pour moissonneuses-lieuses ou moissonneuses-batteuses
A01D 63	Diviseurs extérieurs
A01D 65	Redresseurs de céréales
A01D 67	Châssis ou caisses spécialement adaptés aux moissonneuses ou aux faucheuses (agencement des dispositifs d'accouplement entre un animal ou un tracteur et une moissonneuse ou une faucheuse A01B0059000000); Mécanismes de réglage de la caisse (dispositifs de réglage de la barre de coupe A01D0034280000); Plates-formes
A01D 69	Mécanismes d'entraînement ou éléments de ceux-ci pour moissonneuses ou faucheuses (mécanismes d'entraînement pour les couteaux des faucheuses ou moissonneuses A01D0034000000)
A01D 75	Accessoires pour moissonneuses ou faucheuses
A01D 76	Faneuses à dents qui restent fixes par rapport à la machine pendant son fonctionnement, mais qui peuvent être relevables pour la décharge (faneuses combinées avec des faucheuses A01D0043040000)
A01D 78	Faneuses à dents mobiles par rapport à la machine (faneuses combinées avec des faucheuses A01D0043040000)
A01D 80	Eléments ou parties constitutives des faneuses (éléments ou parties constitutives particuliers à un type de machine, voir les groupes appropriés pour de telles machines)
A01D 82	Conditionneurs de récolte, c. à d. machines pour briser ou écraser les tiges (faucheuses combinées avec des moyens pour briser ou écraser la récolte fauchée A01D0043100000)
A01D 84	Machines non prévues dans un seul des groupes A01D0076000000-A01D0082000000 (faneuses combinées avec des faucheuses A01D0043040000)
A01D 85	Dispositions pour mettre la récolte en meules
A01D 87	Chargeurs à foin ou à récolte similaire (combinés avec des faucheuses A01D0043060000)
A01D 89	Ramasseurs pour chargeurs, hache-paille, presses à balle, batteuses de campagne, ou machines similaires
A01D 90	Véhicules pour le transport des récoltes moissonnées munis de moyens pour leur chargement ou déchargement (combinés avec des faucheuses A01D0043060000)
A01D 91	Méthodes pour la récolte de produits agricoles (nécessitant essentiellement l'emploi de machines particulières, voir les groupes relatifs à ces machines)
A01D 93	Appareils pour la récolte non prévus dans les autres groupes de la présente sous-classe
A01D 101	Tondeuses à gazon
A01F 1	Appareils fixes ou outils à main pour botteler ou lier la paille, le foin ou les produits similaires  (appareils ou presses pour mise en balles A01F0013000000, A01F0015000000;botteleuses mobiles à utiliser dans les champs A01D0037000000, A01D0039000000)
A01F 3	Instruments à main pour hacher le foin, la paille ou les produits similaires (coupe-paille mécaniques A01F0029000000)
A01F 5	Instruments de battage à main
A01F 7	Dispositifs de battage
A01F 11	Dispositifs de battage spécialement adaptés au maïs; Dispositifs de battage spécialement adaptés à des récoltes déterminées autres que les céréales
A01F 12	Pièces ou parties constitutives des dispositifs de battage (dispositifs, autres que les dispositifs de sécurité des mécanismes d'alimentation, pour la protection des êtres humains A01D0075200000, A01F0021000000)
A01F 13	Appareils à main pour mise en balles
A01F 15	Presses pour mise en balles de la paille, du foin ou de produits similaires
A01F 17	Transporteurs de paille pour batteuses ou presses
A01F 19	Dispositifs pour assurer la stabilité des batteuses ou presses à balles, p.ex. pour compenser les inégalités du terrain
A01F 21	Dispositifs de protection des êtres humains sur les batteuses ou les presses à balles  (sur des moissonneuses-batteuses A01D0075200000;sur les mécanismes d'alimentation des dispositifs de battage A01F0012160000)
A01F 25	Emmagasinage des produits agricoles ou horticoles; Suspension de fruits récoltés (maturation des fruits A23N0015060000;installations dans les hangars pour le traitement préliminaire du tabac A24B0001020000;empaquetage ou emmagasinage du houblon C12C0003040000)
A01F 29	Appareils de coupe spécialement adaptés à la paille, au foin ou aux produits similaires (faucheuses combinées avec des moyens pour hacher la récolte fauchée A01D0043080000)
A01G 2	Propagation végétative (reproduction de plantes par des techniques de culture de tissus A01H0004000000)
A01G 3	Instruments de coupe spécialement adaptés à l'horticulture; Ébranchage des arbres sur pied (ébrancheuses forestières A01G0023095000)
A01G 5	Manipulation des fleurs
A01G 7	Botanique en général
A01G 9	Culture dans des récipients, des châssis de couches ou des serres (de champignons A01G0018000000; culture hors-sol A01G0031000000); Bordures pour planches, pelouse ou similaires
A01G 11	Stérilisation du sol par la vapeur
A01G 13	Protection des végétaux (appareils pour la destruction de la vermine ou des animaux nuisibles A01M;utilisation à cet effet de produits chimiques, compositions des matériaux de protection, p.ex. de mastic à greffer, A01N)
A01G 15	Dispositifs ou méthodes pour agir sur les conditions atmosphériques
A01G 17	Culture du houblon, de la vigne, des arbres fruitiers ou des arbres similaires
A01G 18	Culture des champignons
A01G 20	Culture de gazon, pelouse ou similaires; Appareils ou méthodes à cet effet (tranche-bordures ou cisailles portatifs pour pelouse A01G0003060000; bordures pour pelouse A01G0009280000; tondeuses à gazon A01D0034000000)
A01G 22	Culture de plantes spécifiques non prévue ailleurs
A01G 23	Sylviculture
A01G 24	Substrats de culture; Milieux de culture; Appareils ou méthodes à cet effet  (pour les champignons A01G0018200000)
A01G 25	Arrosage des jardins, champs, terrains de sports ou similaires (appareils ou adaptations particuliers pour les liquides fertilisants A01C0023000000;  ajutages ou buses, appareillages de pulvérisation B05B)
A01G 27	Dispositifs automatiques d'arrosage, p.ex. pour pots de fleurs
A01G 29	Dispositifs pour l'alimentation des racines; Injection d'engrais dans les racines
A01G 31	Culture hors-sol, p.ex. hydroponie (substrats de culture à cet effet A01G0024000000;  culture des algues A01G0033000000)
A01G 33	Culture des algues
A01H 1	Procédés de modification des génotypes (A01H0004000000 a priorité)
A01H 3	Procédés de modification des phénotypes (A01H0004000000 a priorité)
A01H 4	Reproduction de plantes par des techniques de culture de tissus
A01H 5	Angiospermes, c. à d. plantes à fleurs, caractérisées par leurs parties végétales; Angiospermes caractérisées autrement que par leur taxonomie botanique
A01H 6	Angiospermes, c. à d. plantes à fleurs, caractérisées par leur taxonomie botanique
A01H 7	Gymnospermes, p.ex. conifères
A01H 9	Ptéridophytes, p.ex. fougères, lycopodes, prêles
A01H 11	Bryophytes, p.ex. mousses, anémones hépatiques
A01H 13	Algues (algues unicellulaires C12N0001120000)
A01H 15	Champignons; Lichens  (micro-organismes fongiques C12N0001140000)
A01H 17	Combinaisons de symbiotes ou de parasites comprenant une ou plusieurs variétés nouvelles, p.ex. mycorrhizes (lichens A01H0015000000)
A01J 1	Dispositifs ou accessoires pour la traite à la main (tabourets de traite A47C0009040000)
A01J 3	Traite par sondes
A01J 5	Machines ou dispositifs pour la traite (A01J0001000000, A01J0003000000 ont priorité)
A01J 7	Accessoires pour les machines ou les dispositifs pour la traite
A01J 9	Récipients pour le lait
A01J 11	Appareils pour le traitement du lait (concentration, évaporation ou séchage des produits laitiers A23C0001000000; conservation du lait ou de préparations à base de lait A23C0003000000)
A01J 13	Récipients pour le traitement de la crème
A01J 15	Fabrication du beurre
A01J 17	Malaxeuses pour le beurre ou les matières similaires
A01J 19	Dispositifs à main pour mettre en pains le beurre ou les matières similaires
A01J 21	Machines pour mettre en pains le beurre ou les matières similaires
A01J 23	Dispositifs pour diviser les mottes de beurre ou les matières similaires
A01J 25	Fabrication du fromage (enrobage du fromage A01J0027020000)
A01J 27	Traitement ultérieur du fromage; Enrobage du fromage
A01J 99	Matière non prévue dans les autres groupes de la présente sous-classe
A01K 1	Logement des animaux; Son équipement
A01K 3	Équipement des pâturages, p.ex. dispositifs d'attache; Grillage pour empêcher la dispersion du bétail; Clôtures électrifiées (circuits électriques ou appareils pour l'alimentation de clôtures électriques H05C)
A01K 5	Dispositifs pour l'alimentation du bétail ou du gibier (A01K0001100000 a priorité;dispositifs pour l'alimentation des volailles ou des autres oiseaux A01K0039000000)
A01K 7	Abreuvoirs pour bétail ou gibier
A01K 9	Appareils pour tétée pour jeune bétail
A01K 11	Marquage des animaux (marquage des volailles ou autres oiseaux A01K0035000000)
A01K 13	Dispositifs pour panser ou soigner les animaux, p.ex. étrilles; Protège-fanons; Trousse-queue (comme élément du harnais B68B0005040000); Dispositifs pour empêcher les animaux de mordre leurs mangeoires; Dispositifs de lavage; Protection contre les conditions climatiques ou les insectes
A01K 14	Tonte, p.ex. par des moyens chimiques, des moutons vivants ou d'animaux analogues (tondeuses ou rasoirs avec plusieurs arêtes coupantes tenus à la main, spécialement conçus pour tondre les animaux, p.ex. les moutons, B26B0019240000)
A01K 15	Dispositifs pour le dressage des animaux, p.ex. nasières ou entraves; Dispositifs pour renverser les animaux en général; Équipement pour l'entraînement ou l'exercice; Cabines pour saillies
A01K 17	Décorneurs; Dispositifs pour diriger les cornes
A01K 19	Sevrage
A01K 21	Dispositifs pour faciliter ou prévenir l'appariement
A01K 23	Sacs à fumier ou à purin
A01K 25	Muselières
A01K 27	Laisses ou colliers, p.ex. pour chiens
A01K 29	Autres appareils pour l'élevage
A01K 31	Volières, poulaillers ou logements des oiseaux
A01K 33	Œufs artificiels
A01K 35	Marquage des volailles ou autres oiseaux
A01K 37	Dispositifs pour retenir les oiseaux, p.ex. attaches d'ailes
A01K 39	Appareils pour l'alimentation ou l'abreuvement des volailles ou des autres oiseaux
A01K 41	Incubateurs à volaille
A01K 43	Test, triage ou nettoyage des œufs (examen ou analyse des œufs, p.ex. par mirage, G01N0033080000)
A01K 45	Autres appareils ou dispositifs pour l'aviculture, p.ex. dispositifs pour déterminer si un oiseau est prêt à pondre
A01K 47	Ruches
A01K 49	Caisses d'élevage; Cages pour le transport ou l'installation de la reine
A01K 51	Dispositifs pour l'entretien des ruches ou de leurs éléments, p.ex. pour leur nettoyage ou leur désinfection
A01K 53	Mangeoires ou abreuvoirs pour abeilles
A01K 55	Enfumoirs; Accessoires d'apiculteurs, p.ex. voiles
A01K 57	Dispositifs pour former, détourner ou capturer les essaims; Dispositifs pour la capture des faux-bourdons
A01K 59	Récolte du miel
A01K 61	Élevage des animaux aquatiques (récipients pour poissons vivants, p.ex. aquariums, A01K0063000000)
A01K 63	Récipients pour poissons vivants, p.ex. aquariums (bourriches ou autres récipients pour garder des poissons capturés A01K0097200000); Terrariums
A01K 65	Cordes pour haler le gros poisson
A01K 67	Élevage ou obtention d'animaux, non prévus ailleurs; Nouvelles races d'animaux
A01K 69	Dispositifs fixes de capture pour la pêche
A01K 71	Filets  de pêche flottants
A01K 73	Filets de pêche à traîne
A01K 74	Autres filets de pêche ou similaires
A01K 75	Accessoires pour filets de pêche; Détails des filets de pêche, p.ex. structure
A01K 77	Épuisettes à filet pour la pêche; Épuisettes sans filet pour la pêche
A01K 79	Procédés ou appareillages de capture massive de poissons autres que ceux couverts par les groupes A01K0069000000-A01K0077000000
A01K 80	Ramassage des huîtres, des moules, des éponges ou autres produits similaires
A01K 81	Pêche par projectiles (armes, projectiles autres que les harpons F41, F42)
A01K 83	Hameçons
A01K 85	Amorces artificielles pour la pêche à la ligne
A01K 87	Cannes à pêche
A01K 89	Moulinets pour la pêche à la ligne
A01K 91	Lignes pour la pêche
A01K 93	Flotteurs pour la pêche à la ligne, avec ou sans dispositifs avertisseurs
A01K 95	Plombs pour la pêche à la ligne
A01K 97	Accessoires de pêche à la ligne (cordes pour haler le gros poisson A01K0065000000;épuisettes avec ou sans filet pour la pêche A01K0077000000)
A01K 99	Procédés ou appareils pour la pêche non prévus dans les autres groupes A01K0069000000-A01K0097000000
A01L 1	Fers à clouer pour chevaux ou autres solipèdes (A01L0003000000 a priorité)
A01L 3	Fers à cheval fixés autrement que par des clous, avec ou sans fixation accessoire par clouage
A01L 5	Fers à cheval en matériaux élastiques
A01L 7	Accessoires de maréchalerie
A01L 9	Fers pour autres animaux, p.ex. bovins
A01L 11	Outils ou instruments de maréchal-ferrant
A01L 13	Travails pour le ferrage des animaux
A01L 15	Appareils ou emploi de substances pour les soins aux sabots
A01M 1	Systèmes fixes pour capturer ou détruire les insectes
A01M 3	Appareils à main, autres que les pulvérisateurs ou poudreuses, pour la capture ou la destruction des insectes, p.ex. filets à papillons
A01M 5	Capture des insectes dans les champs, jardins ou forêts, au moyen d'appareillages mobiles
A01M 7	Adaptations ou aménagements particuliers des appareils de pulvérisation de liquides aux fins couvertes dans la présente sous-classe
A01M 9	Adaptations ou aménagements particuliers des appareils de poudrage aux fins couvertes dans la présente sous-classe
A01M 11	Adaptations ou aménagements particuliers des appareils combinés de pulvérisation de liquides et de poudrage aux fins couvertes dans la présente sous-classe
A01M 13	Fumigateurs; Appareils émetteurs de gaz
A01M 15	Lance-flammes spécialement adaptés aux fins couvertes dans la présente sous-classe
A01M 17	Appareils pour la destruction de la vermine dans le sol ou dans les denrées alimentaires
A01M 19	Appareils pour la destruction des animaux nuisibles autres que les insectes, par l'eau chaude, la vapeur, l'air chaud ou l'électricité (circuits électriques à cet effet H05C)
A01M 21	Appareillage pour la destruction des végétaux indésirables, p.ex. des mauvaises herbes (lutte contre la végétation indésirable sur des routes ou voies de chemin de fer E01H0011000000)
A01M 23	Pièges pour animaux
A01M 25	Dispositifs pour empoisonner les animaux (A01M0027000000 a priorité;pour insectes A01M0001200000)
A01M 27	Appareils déclenchés par les animaux, destinés à lancer des projectiles ou à projeter d'autres objets destinés à les tuer, p.ex. par balles ou en les transperçant
A01M 29	Épouvantails ou dispositifs répulsifs, p.ex. pour oiseaux
A01M 31	Articles de chasseurs
A01M 99	Matière non prévue dans les autres groupes de la présente sous-classe
A01N 1	Conservation de corps humains ou animaux, ou de parties de ceux-ci
A01N 3	Conservation de végétaux ou de parties de ceux-ci, p.ex. par inhibition de l'évaporation, avec amélioration de l'aspect des feuilles (conservation ou mûrissement chimique des fruits ou des légumes récoltés A23B0007000000); Mastic à greffer
A01N 25	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, caractérisés par leurs formes, ingrédients inactifs ou modes d'application; Substances réduisant les effets nocifs des ingrédients actifs vis-à-vis d'organismes autres que les animaux nuisibles
A01N 27	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des hydrocarbures
A01N 29	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des hydrocarbures halogénés
A01N 31	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés organiques de l'oxygène ou du soufre
A01N 33	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux contenant des composés organiques de l'azote
A01N 35	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés organiques comportant un atome de carbone possédant deux liaisons à des hétéro-atomes, avec au plus une liaison à un halogène, p.ex. un radical aldéhyde
A01N 37	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés organiques comportant un atome de carbone possédant trois liaisons à des hétéro-atomes, avec au plus deux liaisons à un halogène, p.ex. acides carboxyliques (contenant des acides cyclopropane-carboxyliques ou leurs dérivés, p.ex. nitriles d'acides cyclopropane-carboxyliques, A01N0053000000)
A01N 39	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés aryloxy- ou arylthioaliphatiques ou cycloaliphatiques, comportant le groupe  ou , p.ex. phénoxyéthylamine, phénylthio-acétonitrile, phénoxyacétone
A01N 41	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés organiques comportant un atome de soufre lié à un hétéro-atome
A01N 43	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés hétérocycliques (contenant des anhydrides cycliques, des imides cycliques A01N0037000000;contenant des composés de formule  ne comportant qu'un hétérocycle dans lesquels m≥1 et n≥0 et  est une pyrrolidine, une pipéridine, une morpholine, une thiomorpholine, une pipérazine ou une polyméthylèneimine, non substituée ou substituée par un alkyle, comportant au moins quatre groupes CH2A01N0033000000-A01N0041120000;contenant des acides cyclopropane-carboxyliques ou leurs dérivés, p.ex. esters comportant des hétérocycles, A01N0053000000)
A01N 45	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés comportant au moins trois cycles carbocycliques condensés entre eux, un cycle au moins n'étant pas un cycle à six chaînons (hydrocarbures halogénés A01N0029080000;condensés avec des hétérocycles A01N0043000000)
A01N 47	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés organiques comportant un atome de carbone ne faisant pas partie d'un cycle et ne comportant pas de liaison à un atome de carbone ou d'hydrogène, p.ex. dérivés de l'acide carbonique (tétrahalogénures de carbone A01N0029020000)
A01N 49	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés comportant le groupe  dans lequel m + n ≥ 1, les deux X ensemble peuvent aussi représenter —Y— ou une liaison directe carbone-carbone, et les atomes de carbone marqués d'un astérisque ne font partie d'aucun système cyclique à l'exception de celui qui peut être formé avec les atomes X, les atomes de carbone placés entre crochets font partie d'une structure acyclique ou cyclique quelconque, ou le groupe  dans lequel A représente un atome de carbone ou Y, n ≥ 0, et pas plus d'un de ces atomes de carbone n'est un chaînon du même système cyclique, p.ex. hormones juvéniles des insectes ou substances ayant le même effet (contenant des hydrocarbures A01N0027000000)
A01N 51	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés organiques comportant les séquences d'atomes O—N—S, X—O—S, N—N—S, O—N—N ou O-halogène, sans considération du nombre de liaisons de chaque atome, aucun atome de ces séquences ne faisant partie d'un hétérocycle
A01N 53	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des acides cyclopropane-carboxyliques ou leurs dérivés
A01N 55	Biocides, produits repoussant ou attirant les animaux nuisibles ou régulateurs de croissance des végétaux, contenant des composés organiques comportant des éléments autres que le carbone, l'hydrogène, les halogènes, l'oxygène, l'azote et le soufre (contenant des composés organophosphorés A01N0057000000)
A01N 57	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des composés organiques du phosphore
A01N 59	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des éléments ou des composés inorganiques
A01N 61	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des substances de composition non connue ou indéterminée, p.ex. des substances caractérisées uniquement par leur mode d'action
A01N 63	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux, contenant des micro-organismes, des virus, des champignons microscopiques, des animaux ou des substances produites par, ou obtenues à partir de micro-organismes, de virus, de champignons microscopiques ou d'animaux, p.ex. enzymes ou produits de fermentation (contenant des produits de constitution déterminée A01N0027000000-A01N0059000000;algues unicellulaires A01N0065030000)
A01N 65	Biocides, produits repoussant ou attirant les animaux nuisibles, ou régulateurs de croissance des végétaux contenant du matériel provenant d'algues, de lichens, de bryophytes, de champignons multicellulaires ou de plantes, ou leurs extraits (contenant des composés de constitution déterminée A01N0027000000-A01N0059000000)
A01P 1	Désinfectants; Composés antimicrobiens ou leurs mélanges
A01P 3	Fongicides
A01P 5	Nématicides
A01P 7	Arthropodicides
A01P 9	Molluscicides
A01P 11	Rodonticides
A01P 13	Herbicides; Algicides
A01P 15	Biocides utilisés à des fins particulières non prévues dans les groupes A01P0001000000-A01P0013000000
